idPartido,EquipoLocal,EquipoVisitante,golesLocal,golesVisitante,Temporada
1703,Betis,Alaves,4,0,2021-2022
1704,Cadiz,Espanyol,2,2,2021-2022
1705,Celta Vigo,Osasuna,2,0,2021-2022
1706,Valencia,Sevilla,1,1,2021-2022
1707,Getafe,Granada,4,2,2021-2022
1708,Atletico de Madrid,Levante,0,1,2021-2022
1709,Mallorca,Real Sociedad,0,2,2021-2022
1710,Barcelona,Rayo Vallecano,0,1,2021-2022
1711,Valencia,Espanyol,1,2,2021-2022
1712,Alaves,Real Sociedad,1,1,2021-2022
1713,Atletico de Madrid,Rayo Vallecano,2,0,2021-2022
1714,Betis,Celta Vigo,0,2,2021-2022
1715,Mallorca,Barcelona,0,1,2021-2022
1716,Getafe,Real Madrid,1,0,2021-2022
1717,Elche,Granada,0,0,2021-2022
1718,Cadiz,Sevilla,0,1,2021-2022
1719,Osasuna,Athletic Club,1,3,2021-2022
1720,Villarreal,Levante,5,0,2021-2022
1721,Granada,Barcelona,1,1,2021-2022
1722,Levante,Mallorca,2,0,2021-2022
1723,Real Madrid,Valencia,4,1,2021-2022
1724,Real Sociedad,Celta Vigo,1,0,2021-2022
1725,Alaves,Athletic Club,0,0,2021-2022
1726,Osasuna,Cadiz,2,0,2021-2022
1727,Sevilla,Getafe,1,0,2021-2022
1728,Rayo Vallecano,Betis,1,1,2021-2022
1729,Villarreal,Atletico de Madrid,2,2,2021-2022
1730,Espanyol,Elche,1,2,2021-2022
1731,Espanyol,Betis,1,4,2021-2022
1732,Atletico de Madrid,Valencia,3,2,2021-2022
1733,Levante,Cadiz,0,2,2021-2022
1734,Sevilla,Celta Vigo,2,2,2021-2022
1735,Villarreal,Mallorca,3,0,2021-2022
1736,Alaves,Barcelona,0,1,2021-2022
1737,Granada,Osasuna,0,2,2021-2022
1738,Real Madrid,Elche,2,2,2021-2022
1739,Real Sociedad,Getafe,0,0,2021-2022
1740,Rayo Vallecano,Athletic Club,0,1,2021-2022
1741,Getafe,Levante,3,0,2021-2022
1742,Celta Vigo,Rayo Vallecano,2,0,2021-2022
1743,Mallorca,Cadiz,2,1,2021-2022
1744,Osasuna,Sevilla,0,0,2021-2022
1745,Elche,Alaves,3,1,2021-2022
1746,Barcelona,Atletico de Madrid,4,2,2021-2022
1747,Betis,Villarreal,0,2,2021-2022
1748,Real Madrid,Granada,1,0,2021-2022
1749,Valencia,Real Sociedad,0,0,2021-2022
1750,Athletic Club,Espanyol,2,1,2021-2022
1751,Sevilla,Elche,2,0,2021-2022
1752,Atletico de Madrid,Getafe,4,3,2021-2022
1753,Cadiz,Celta Vigo,0,0,2021-2022
1754,Rayo Vallecano,Osasuna,0,3,2021-2022
1755,Villarreal,Real Madrid,0,0,2021-2022
1756,Alaves,Valencia,2,1,2021-2022
1757,Espanyol,Barcelona,2,2,2021-2022
1758,Levante,Betis,2,4,2021-2022
1759,Real Sociedad,Granada,2,0,2021-2022
1760,Mallorca,Athletic Club,3,2,2021-2022
1761,Elche,Rayo Vallecano,2,1,2021-2022
1762,Cadiz,Getafe,1,1,2021-2022
1763,Granada,Villarreal,1,4,2021-2022
1764,Osasuna,Atletico de Madrid,0,3,2021-2022
1765,Real Madrid,Alaves,3,0,2021-2022
1766,Athletic Club,Real Sociedad,4,0,2021-2022
1767,Betis,Mallorca,2,1,2021-2022
1768,Espanyol,Sevilla,1,1,2021-2022
1769,Valencia,Barcelona,1,4,2021-2022
1770,Celta Vigo,Levante,1,1,2021-2022
1771,Levante,Elche,3,0,2021-2022
1772,Atletico de Madrid,Celta Vigo,2,0,2021-2022
1773,Mallorca,Valencia,0,1,2021-2022
1774,Getafe,Alaves,2,2,2021-2022
1775,Rayo Vallecano,Real Madrid,0,1,2021-2022
1776,Barcelona,Athletic Club,4,0,2021-2022
1777,Real Sociedad,Osasuna,1,0,2021-2022
1778,Sevilla,Betis,2,1,2021-2022
1779,Villarreal,Espanyol,5,1,2021-2022
1780,Granada,Cadiz,0,0,2021-2022
1781,Alaves,Sevilla,0,0,2021-2022
1782,Espanyol,Getafe,2,0,2021-2022
1783,Osasuna,Villarreal,1,0,2021-2022
1784,Real Madrid,Real Sociedad,4,1,2021-2022
1785,Valencia,Granada,3,1,2021-2022
1786,Betis,Atletico de Madrid,1,3,2021-2022
1787,Celta Vigo,Mallorca,4,3,2021-2022
1788,Cadiz,Rayo Vallecano,2,0,2021-2022
1789,Elche,Barcelona,1,2,2021-2022
1790,Athletic Club,Levante,3,1,2021-2022
1791,Atletico de Madrid,Cadiz,2,1,2021-2022
1792,Getafe,Valencia,0,0,2021-2022
1793,Granada,Elche,0,1,2021-2022
1794,Levante,Espanyol,1,1,2021-2022
1795,Villarreal,Celta Vigo,1,0,2021-2022
1796,Barcelona,Osasuna,4,0,2021-2022
1797,Betis,Athletic Club,1,0,2021-2022
1798,Real Sociedad,Alaves,1,0,2021-2022
1799,Rayo Vallecano,Sevilla,1,1,2021-2022
1800,Mallorca,Real Madrid,0,3,2021-2022
1801,Athletic Club,Getafe,1,1,2021-2022
1802,Alaves,Granada,2,3,2021-2022
1803,Osasuna,Levante,3,1,2021-2022
1804,Rayo Vallecano,Atletico de Madrid,0,1,2021-2022
1805,Elche,Valencia,0,1,2021-2022
1806,Celta Vigo,Betis,0,0,2021-2022
1807,Cadiz,Villarreal,1,0,2021-2022
1808,Espanyol,Mallorca,1,0,2021-2022
1809,Real Madrid,Barcelona,0,4,2021-2022
1810,Sevilla,Real Sociedad,0,0,2021-2022
1811,Atletico de Madrid,Alaves,4,1,2021-2022
1812,Celta Vigo,Real Madrid,1,2,2021-2022
1813,Getafe,Mallorca,1,0,2021-2022
1814,Levante,Villarreal,2,0,2021-2022
1815,Athletic Club,Elche,2,1,2021-2022
1816,Barcelona,Sevilla,1,0,2021-2022
1817,Betis,Osasuna,4,1,2021-2022
1818,Granada,Rayo Vallecano,2,2,2021-2022
1819,Valencia,Cadiz,0,0,2021-2022
1820,Real Sociedad,Espanyol,1,0,2021-2022
1821,Sevilla,Granada,4,2,2021-2022
1822,Mallorca,Atletico de Madrid,1,0,2021-2022
1823,Cadiz,Betis,1,2,2021-2022
1824,Real Madrid,Getafe,2,0,2021-2022
1825,Villarreal,Athletic Club,1,1,2021-2022
1826,Espanyol,Celta Vigo,1,0,2021-2022
1827,Levante,Barcelona,2,3,2021-2022
1828,Osasuna,Alaves,1,0,2021-2022
1829,Elche,Real Sociedad,1,2,2021-2022
1830,Rayo Vallecano,Valencia,1,1,2021-2022
1831,Real Sociedad,Betis,0,0,2021-2022
1832,Alaves,Rayo Vallecano,1,0,2021-2022
1833,Getafe,Villarreal,1,2,2021-2022
1834,Valencia,Osasuna,1,2,2021-2022
1835,Elche,Mallorca,3,0,2021-2022
1836,Athletic Club,Celta Vigo,0,2,2021-2022
1837,Atletico de Madrid,Espanyol,2,1,2021-2022
1838,Granada,Levante,1,4,2021-2022
1839,Sevilla,Real Madrid,2,3,2021-2022
1840,Barcelona,Cadiz,0,1,2021-2022
1841,Betis,Elche,0,1,2021-2022
1842,Mallorca,Alaves,2,1,2021-2022
1843,Villarreal,Valencia,2,0,2021-2022
1844,Atletico de Madrid,Granada,0,0,2021-2022
1845,Celta Vigo,Getafe,0,2,2021-2022
1846,Osasuna,Real Madrid,1,3,2021-2022
1847,Cadiz,Athletic Club,2,3,2021-2022
1848,Espanyol,Rayo Vallecano,0,1,2021-2022
1849,Levante,Sevilla,2,3,2021-2022
1850,Real Sociedad,Barcelona,0,1,2021-2022
1851,Sevilla,Cadiz,1,1,2021-2022
1852,Alaves,Villarreal,2,1,2021-2022
1853,Athletic Club,Atletico de Madrid,2,0,2021-2022
1854,Real Madrid,Espanyol,4,0,2021-2022
1855,Valencia,Levante,1,1,2021-2022
1856,Barcelona,Mallorca,2,1,2021-2022
1857,Granada,Celta Vigo,1,1,2021-2022
1858,Rayo Vallecano,Real Sociedad,1,1,2021-2022
1859,Elche,Osasuna,1,1,2021-2022
1860,Getafe,Betis,0,0,2021-2022
1861,Levante,Real Sociedad,2,1,2021-2022
1862,Athletic Club,Valencia,0,0,2021-2022
1863,Betis,Barcelona,1,2,2021-2022
1864,Celta Vigo,Alaves,4,0,2021-2022
1865,Mallorca,Granada,2,6,2021-2022
1866,Cadiz,Elche,3,0,2021-2022
1867,Atletico de Madrid,Real Madrid,1,0,2021-2022
1868,Getafe,Rayo Vallecano,0,0,2021-2022
1869,Espanyol,Osasuna,1,1,2021-2022
1870,Villarreal,Sevilla,1,1,2021-2022
1871,Barcelona,Celta Vigo,3,1,2021-2022
1872,Granada,Athletic Club,1,0,2021-2022
1873,Valencia,Betis,0,3,2021-2022
1874,Alaves,Espanyol,2,1,2021-2022
1875,Osasuna,Getafe,1,1,2021-2022
1876,Sevilla,Mallorca,0,0,2021-2022
1877,Elche,Atletico de Madrid,0,2,2021-2022
1878,Real Madrid,Levante,6,0,2021-2022
1879,Real Sociedad,Cadiz,3,0,2021-2022
1880,Rayo Vallecano,Villarreal,1,5,2021-2022
1881,Espanyol,Valencia,1,1,2021-2022
1882,Athletic Club,Osasuna,2,0,2021-2022
1883,Atletico de Madrid,Sevilla,1,1,2021-2022
1884,Betis,Granada,2,0,2021-2022
1885,Celta Vigo,Elche,1,0,2021-2022
1886,Mallorca,Rayo Vallecano,2,1,2021-2022
1887,Getafe,Barcelona,0,0,2021-2022
1888,Cadiz,Real Madrid,1,1,2021-2022
1889,Levante,Alaves,3,1,2021-2022
1890,Villarreal,Real Sociedad,1,2,2021-2022
1891,Real Madrid,Betis,0,0,2021-2022
1892,Rayo Vallecano,Levante,2,4,2021-2022
1893,Valencia,Celta Vigo,2,0,2021-2022
1894,Alaves,Cadiz,0,1,2021-2022
1895,Barcelona,Villarreal,0,2,2021-2022
1896,Granada,Espanyol,0,0,2021-2022
1897,Osasuna,Mallorca,0,2,2021-2022
1898,Real Sociedad,Atletico de Madrid,1,2,2021-2022
1899,Sevilla,Athletic Club,1,0,2021-2022
1900,Elche,Getafe,3,1,2021-2022
1901,Osasuna,Sevilla,2,1,2022-2023
1902,Celta Vigo,Espanyol,2,2,2022-2023
1903,Valladolid,Villarreal,0,3,2022-2023
1904,Barcelona,Rayo Vallecano,0,0,2022-2023
1905,Cadiz,Real Sociedad,0,1,2022-2023
1906,Valencia,Girona,1,0,2022-2023
1907,Almeria,Real Madrid,1,2,2022-2023
1908,Athletic Club,Mallorca,0,0,2022-2023
1909,Getafe,Atletico de Madrid,0,3,2022-2023
1910,Betis,Elche,3,0,2022-2023
1911,Espanyol,Rayo Vallecano,0,2,2022-2023
1912,Sevilla,Valladolid,1,1,2022-2023
1913,Osasuna,Cadiz,2,0,2022-2023
1914,Mallorca,Betis,1,2,2022-2023
1915,Celta Vigo,Real Madrid,1,4,2022-2023
1916,Athletic Club,Valencia,1,0,2022-2023
1917,Atletico de Madrid,Villarreal,0,2,2022-2023
1918,Real Sociedad,Barcelona,1,4,2022-2023
1919,Elche,Almeria,1,1,2022-2023
1920,Girona,Getafe,3,1,2022-2023
1921,Girona,Celta Vigo,0,1,2022-2023
1922,Betis,Osasuna,1,0,2022-2023
1923,Elche,Real Sociedad,0,1,2022-2023
1924,Rayo Vallecano,Mallorca,0,2,2022-2023
1925,Almeria,Sevilla,2,1,2022-2023
1926,Getafe,Villarreal,0,0,2022-2023
1927,Barcelona,Valladolid,4,0,2022-2023
1928,Espanyol,Real Madrid,1,3,2022-2023
1929,Cadiz,Athletic Club,0,4,2022-2023
1930,Valencia,Atletico de Madrid,0,1,2022-2023
1931,Celta Vigo,Cadiz,3,0,2022-2023
1932,Mallorca,Girona,1,1,2022-2023
1933,Real Madrid,Betis,2,1,2022-2023
1934,Real Sociedad,Atletico de Madrid,1,1,2022-2023
1935,Sevilla,Barcelona,0,3,2022-2023
1936,Osasuna,Rayo Vallecano,2,1,2022-2023
1937,Athletic Club,Espanyol,0,1,2022-2023
1938,Villarreal,Elche,4,0,2022-2023
1939,Valencia,Getafe,5,1,2022-2023
1940,Valladolid,Almeria,1,0,2022-2023
1941,Girona,Valladolid,2,1,2022-2023
1942,Rayo Vallecano,Valencia,2,1,2022-2023
1943,Espanyol,Sevilla,2,3,2022-2023
1944,Cadiz,Barcelona,0,4,2022-2023
1945,Atletico de Madrid,Celta Vigo,4,1,2022-2023
1946,Real Madrid,Mallorca,4,1,2022-2023
1947,Getafe,Real Sociedad,2,1,2022-2023
1948,Elche,Athletic Club,1,4,2022-2023
1949,Betis,Villarreal,1,0,2022-2023
1950,Almeria,Osasuna,0,1,2022-2023
1951,Valladolid,Cadiz,0,1,2022-2023
1952,Athletic Club,Rayo Vallecano,3,2,2022-2023
1953,Barcelona,Elche,3,0,2022-2023
1954,Valencia,Celta Vigo,3,0,2022-2023
1955,Mallorca,Almeria,1,0,2022-2023
1956,Atletico de Madrid,Real Madrid,1,2,2022-2023
1957,Betis,Girona,2,1,2022-2023
1958,Osasuna,Getafe,0,2,2022-2023
1959,Real Sociedad,Espanyol,2,1,2022-2023
1960,Villarreal,Sevilla,1,1,2022-2023
1961,Athletic Club,Almeria,4,0,2022-2023
1962,Getafe,Valladolid,2,3,2022-2023
1963,Cadiz,Villarreal,0,0,2022-2023
1964,Sevilla,Atletico de Madrid,0,2,2022-2023
1965,Mallorca,Barcelona,0,1,2022-2023
1966,Espanyol,Valencia,2,2,2022-2023
1967,Girona,Real Sociedad,3,5,2022-2023
1968,Celta Vigo,Betis,1,0,2022-2023
1969,Real Madrid,Osasuna,1,1,2022-2023
1970,Rayo Vallecano,Elche,2,1,2022-2023
1971,Osasuna,Valencia,1,2,2022-2023
1972,Atletico de Madrid,Girona,2,1,2022-2023
1973,Getafe,Real Madrid,0,1,2022-2023
1974,Almeria,Rayo Vallecano,3,1,2022-2023
1975,Sevilla,Athletic Club,1,1,2022-2023
1976,Barcelona,Celta Vigo,1,0,2022-2023
1977,Cadiz,Espanyol,2,2,2022-2023
1978,Real Sociedad,Villarreal,1,0,2022-2023
1979,Valladolid,Betis,0,0,2022-2023
1980,Elche,Mallorca,1,1,2022-2023
1981,Rayo Vallecano,Getafe,0,0,2022-2023
1982,Athletic Club,Atletico de Madrid,0,1,2022-2023
1983,Mallorca,Sevilla,0,1,2022-2023
1984,Valencia,Elche,2,2,2022-2023
1985,Girona,Cadiz,1,1,2022-2023
1986,Celta Vigo,Real Sociedad,1,2,2022-2023
1987,Espanyol,Valladolid,1,0,2022-2023
1988,Real Madrid,Barcelona,3,1,2022-2023
1989,Betis,Almeria,3,1,2022-2023
1990,Villarreal,Osasuna,2,0,2022-2023
1991,Atletico de Madrid,Rayo Vallecano,1,1,2022-2023
1992,Sevilla,Valencia,1,1,2022-2023
1993,Getafe,Athletic Club,2,2,2022-2023
1994,Elche,Real Madrid,0,3,2022-2023
1995,Cadiz,Betis,0,0,2022-2023
1996,Valladolid,Celta Vigo,4,1,2022-2023
1997,Real Sociedad,Mallorca,1,0,2022-2023
1998,Barcelona,Villarreal,3,0,2022-2023
1999,Almeria,Girona,3,2,2022-2023
2000,Osasuna,Espanyol,1,0,2022-2023
2001,Real Madrid,Sevilla,3,1,2022-2023
2002,Valencia,Mallorca,1,2,2022-2023
2003,Rayo Vallecano,Cadiz,5,1,2022-2023
2004,Valladolid,Real Sociedad,1,0,2022-2023
2005,Girona,Osasuna,1,1,2022-2023
2006,Barcelona,Athletic Club,4,0,2022-2023
2007,Betis,Atletico de Madrid,1,2,2022-2023
2008,Espanyol,Elche,2,2,2022-2023
2009,Villarreal,Almeria,2,1,2022-2023
2010,Celta Vigo,Getafe,1,1,2022-2023
2011,Mallorca,Espanyol,1,1,2022-2023
2012,Almeria,Celta Vigo,3,1,2022-2023
2013,Cadiz,Atletico de Madrid,3,2,2022-2023
2014,Valencia,Barcelona,0,1,2022-2023
2015,Sevilla,Rayo Vallecano,0,1,2022-2023
2016,Athletic Club,Villarreal,1,0,2022-2023
2017,Osasuna,Valladolid,2,0,2022-2023
2018,Real Sociedad,Betis,0,2,2022-2023
2019,Real Madrid,Girona,1,1,2022-2023
2020,Elche,Getafe,0,1,2022-2023
2021,Girona,Athletic Club,2,1,2022-2023
2022,Celta Vigo,Osasuna,1,2,2022-2023
2023,Valladolid,Elche,2,1,2022-2023
2024,Getafe,Cadiz,0,0,2022-2023
2025,Barcelona,Almeria,2,0,2022-2023
2026,Atletico de Madrid,Espanyol,1,1,2022-2023
2027,Betis,Sevilla,1,1,2022-2023
2028,Real Sociedad,Valencia,1,1,2022-2023
2029,Villarreal,Mallorca,0,2,2022-2023
2030,Rayo Vallecano,Real Madrid,3,2,2022-2023
2031,Athletic Club,Valladolid,3,0,2022-2023
2032,Elche,Girona,1,2,2022-2023
2033,Osasuna,Barcelona,1,2,2022-2023
2034,Espanyol,Villarreal,0,1,2022-2023
2035,Almeria,Getafe,1,0,2022-2023
2036,Mallorca,Atletico de Madrid,1,0,2022-2023
2037,Sevilla,Real Sociedad,1,2,2022-2023
2038,Valencia,Betis,3,0,2022-2023
2039,Rayo Vallecano,Celta Vigo,0,0,2022-2023
2040,Real Madrid,Cadiz,2,1,2022-2023
2041,Atletico de Madrid,Elche,2,0,2022-2023
2042,Girona,Rayo Vallecano,2,2,2022-2023
2043,Betis,Athletic Club,0,0,2022-2023
2044,Celta Vigo,Sevilla,1,1,2022-2023
2045,Getafe,Mallorca,2,0,2022-2023
2046,Valladolid,Real Madrid,0,2,2022-2023
2047,Cadiz,Almeria,1,1,2022-2023
2048,Barcelona,Espanyol,1,1,2022-2023
2049,Real Sociedad,Osasuna,2,0,2022-2023
2050,Villarreal,Valencia,2,1,2022-2023
2051,Elche,Celta Vigo,0,1,2022-2023
2052,Valencia,Cadiz,0,1,2022-2023
2053,Mallorca,Valladolid,1,0,2022-2023
2054,Espanyol,Girona,2,2,2022-2023
2055,Villarreal,Real Madrid,2,1,2022-2023
2056,Atletico de Madrid,Barcelona,0,1,2022-2023
2057,Almeria,Real Sociedad,0,2,2022-2023
2058,Rayo Vallecano,Betis,1,2,2022-2023
2059,Sevilla,Getafe,2,1,2022-2023
2060,Athletic Club,Osasuna,0,0,2022-2023
2061,Celta Vigo,Villarreal,1,1,2022-2023
2062,Girona,Sevilla,2,1,2022-2023
2063,Real Sociedad,Athletic Club,3,1,2022-2023
2064,Osasuna,Mallorca,1,0,2022-2023
2065,Valladolid,Rayo Vallecano,0,1,2022-2023
2066,Almeria,Atletico de Madrid,1,1,2022-2023
2067,Getafe,Espanyol,1,2,2022-2023
2068,Cadiz,Elche,1,1,2022-2023
2069,Betis,Barcelona,1,2,2022-2023
2070,Real Madrid,Valencia,2,0,2022-2023
2071,Mallorca,Celta Vigo,1,0,2022-2023
2072,Atletico de Madrid,Valladolid,3,0,2022-2023
2073,Rayo Vallecano,Real Sociedad,0,2,2022-2023
2074,Espanyol,Betis,1,0,2022-2023
2075,Sevilla,Cadiz,1,0,2022-2023
2076,Athletic Club,Real Madrid,0,2,2022-2023
2077,Barcelona,Getafe,1,0,2022-2023
2078,Elche,Osasuna,1,1,2022-2023
2079,Villarreal,Girona,1,0,2022-2023
2080,Valencia,Almeria,2,2,2022-2023
2081,Almeria,Espanyol,3,1,2022-2023
2082,Cadiz,Mallorca,2,0,2022-2023
2083,Girona,Barcelona,0,1,2022-2023
2084,Getafe,Betis,0,1,2022-2023
2085,Sevilla,Elche,3,0,2022-2023
2086,Real Madrid,Real Sociedad,0,0,2022-2023
2087,Celta Vigo,Athletic Club,1,0,2022-2023
2088,Osasuna,Atletico de Madrid,0,1,2022-2023
2089,Valladolid,Valencia,1,0,2022-2023
2090,Villarreal,Rayo Vallecano,0,1,2022-2023
2091,Athletic Club,Cadiz,4,1,2022-2023
2092,Atletico de Madrid,Getafe,1,1,2022-2023
2093,Betis,Celta Vigo,3,4,2022-2023
2094,Elche,Villarreal,3,1,2022-2023
2095,Espanyol,Osasuna,1,1,2022-2023
2096,Barcelona,Sevilla,3,0,2022-2023
2097,Mallorca,Real Madrid,1,0,2022-2023
2098,Real Sociedad,Valladolid,0,1,2022-2023
2099,Girona,Valencia,1,0,2022-2023
2100,Rayo Vallecano,Almeria,2,0,2022-2023
2101,Cadiz,Girona,2,0,2022-2023
2102,Almeria,Betis,2,3,2022-2023
2103,Valencia,Athletic Club,1,2,2022-2023
2104,Sevilla,Mallorca,2,0,2022-2023
2105,Getafe,Rayo Vallecano,1,1,2022-2023
2106,Celta Vigo,Atletico de Madrid,0,1,2022-2023
2107,Villarreal,Barcelona,0,1,2022-2023
2108,Valladolid,Osasuna,0,0,2022-2023
2109,Espanyol,Real Sociedad,2,3,2022-2023
2110,Real Madrid,Elche,4,0,2022-2023
2111,Girona,Almeria,6,2,2022-2023
2112,Betis,Valladolid,2,1,2022-2023
2113,Mallorca,Villarreal,4,2,2022-2023
2114,Osasuna,Real Madrid,0,2,2022-2023
2115,Real Sociedad,Celta Vigo,1,1,2022-2023
2116,Barcelona,Cadiz,2,0,2022-2023
2117,Elche,Espanyol,0,1,2022-2023
2118,Rayo Vallecano,Sevilla,1,1,2022-2023
2119,Atletico de Madrid,Athletic Club,1,0,2022-2023
2120,Getafe,Valencia,1,0,2022-2023
2121,Elche,Betis,2,3,2022-2023
2122,Cadiz,Rayo Vallecano,1,0,2022-2023
2123,Espanyol,Mallorca,2,1,2022-2023
2124,Real Madrid,Atletico de Madrid,1,1,2022-2023
2125,Valencia,Real Sociedad,1,0,2022-2023
2126,Athletic Club,Girona,2,3,2022-2023
2127,Celta Vigo,Valladolid,3,0,2022-2023
2128,Almeria,Barcelona,1,0,2022-2023
2129,Sevilla,Osasuna,2,3,2022-2023
2130,Villarreal,Getafe,2,1,2022-2023
2131,Real Sociedad,Cadiz,0,0,2022-2023
2132,Atletico de Madrid,Sevilla,6,1,2022-2023
2133,Getafe,Girona,3,2,2022-2023
2134,Almeria,Villarreal,0,2,2022-2023
2135,Mallorca,Elche,0,1,2022-2023
2136,Barcelona,Valencia,1,0,2022-2023
2137,Betis,Real Madrid,0,0,2022-2023
2138,Rayo Vallecano,Athletic Club,0,0,2022-2023
2139,Valladolid,Espanyol,2,1,2022-2023
2140,Osasuna,Celta Vigo,0,0,2022-2023
2141,Cadiz,Getafe,2,2,2022-2023
2142,Celta Vigo,Rayo Vallecano,3,0,2022-2023
2143,Elche,Valladolid,1,1,2022-2023
2144,Real Madrid,Espanyol,3,1,2022-2023
2145,Valencia,Osasuna,1,0,2022-2023
2146,Athletic Club,Barcelona,0,1,2022-2023
2147,Mallorca,Real Sociedad,1,1,2022-2023
2148,Villarreal,Betis,1,1,2022-2023
2149,Sevilla,Almeria,2,1,2022-2023
2150,Girona,Atletico de Madrid,0,1,2022-2023
2151,Valladolid,Athletic Club,1,3,2022-2023
2152,Atletico de Madrid,Valencia,3,0,2022-2023
2153,Almeria,Cadiz,1,1,2022-2023
2154,Espanyol,Celta Vigo,1,3,2022-2023
2155,Rayo Vallecano,Girona,2,2,2022-2023
2156,Barcelona,Real Madrid,2,1,2022-2023
2157,Betis,Mallorca,1,0,2022-2023
2158,Getafe,Sevilla,2,0,2022-2023
2159,Osasuna,Villarreal,0,3,2022-2023
2160,Real Sociedad,Elche,2,0,2022-2023
2161,Mallorca,Osasuna,0,0,2022-2023
2162,Athletic Club,Getafe,0,0,2022-2023
2163,Cadiz,Sevilla,0,2,2022-2023
2164,Elche,Barcelona,0,4,2022-2023
2165,Girona,Espanyol,2,1,2022-2023
2166,Atletico de Madrid,Betis,1,0,2022-2023
2167,Real Madrid,Valladolid,6,0,2022-2023
2168,Villarreal,Real Sociedad,2,0,2022-2023
2169,Celta Vigo,Almeria,2,2,2022-2023
2170,Valencia,Rayo Vallecano,1,1,2022-2023
2171,Sevilla,Celta Vigo,2,2,2022-2023
2172,Real Madrid,Villarreal,2,3,2022-2023
2173,Espanyol,Athletic Club,1,2,2022-2023
2174,Osasuna,Elche,2,1,2022-2023
2175,Real Sociedad,Getafe,2,0,2022-2023
2176,Betis,Cadiz,0,2,2022-2023
2177,Almeria,Valencia,2,1,2022-2023
2178,Rayo Vallecano,Atletico de Madrid,1,2,2022-2023
2179,Valladolid,Mallorca,3,3,2022-2023
2180,Barcelona,Girona,0,0,2022-2023
2181,Rayo Vallecano,Osasuna,2,1,2022-2023
2182,Athletic Club,Real Sociedad,2,0,2022-2023
2183,Betis,Espanyol,3,1,2022-2023
2184,Cadiz,Real Madrid,0,2,2022-2023
2185,Villarreal,Valladolid,1,2,2022-2023
2186,Getafe,Barcelona,0,0,2022-2023
2187,Girona,Elche,2,0,2022-2023
2188,Valencia,Sevilla,0,2,2022-2023
2189,Atletico de Madrid,Almeria,2,1,2022-2023
2190,Celta Vigo,Mallorca,0,1,2022-2023
2191,Espanyol,Cadiz,0,0,2022-2023
2192,Almeria,Athletic Club,1,2,2022-2023
2193,Osasuna,Betis,3,2,2022-2023
2194,Real Madrid,Celta Vigo,2,0,2022-2023
2195,Real Sociedad,Rayo Vallecano,2,1,2022-2023
2196,Valladolid,Girona,1,0,2022-2023
2197,Elche,Valencia,0,2,2022-2023
2198,Sevilla,Villarreal,2,1,2022-2023
2199,Barcelona,Atletico de Madrid,1,0,2022-2023
2200,Mallorca,Getafe,3,1,2022-2023
2201,Betis,Real Sociedad,0,0,2022-2023
2202,Cadiz,Osasuna,0,1,2022-2023
2203,Girona,Real Madrid,4,2,2022-2023
2204,Atletico de Madrid,Mallorca,3,1,2022-2023
2205,Celta Vigo,Elche,1,0,2022-2023
2206,Rayo Vallecano,Barcelona,2,1,2022-2023
2207,Getafe,Almeria,1,2,2022-2023
2208,Athletic Club,Sevilla,0,1,2022-2023
2209,Valencia,Valladolid,2,1,2022-2023
2210,Villarreal,Espanyol,4,2,2022-2023
2211,Osasuna,Real Sociedad,0,2,2022-2023
2212,Barcelona,Betis,4,0,2022-2023
2213,Elche,Rayo Vallecano,4,0,2022-2023
2214,Real Madrid,Almeria,4,2,2022-2023
2215,Cadiz,Valencia,2,1,2022-2023
2216,Espanyol,Getafe,1,0,2022-2023
2217,Valladolid,Atletico de Madrid,2,5,2022-2023
2218,Villarreal,Celta Vigo,3,1,2022-2023
2219,Mallorca,Athletic Club,1,1,2022-2023
2220,Sevilla,Girona,0,2,2022-2023
2221,Barcelona,Osasuna,1,0,2022-2023
2222,Almeria,Elche,2,1,2022-2023
2223,Real Sociedad,Real Madrid,2,0,2022-2023
2224,Atletico de Madrid,Cadiz,5,1,2022-2023
2225,Valencia,Villarreal,1,1,2022-2023
2226,Getafe,Celta Vigo,1,0,2022-2023
2227,Athletic Club,Betis,0,1,2022-2023
2228,Rayo Vallecano,Valladolid,2,1,2022-2023
2229,Girona,Mallorca,2,1,2022-2023
2230,Sevilla,Espanyol,3,2,2022-2023
2231,Mallorca,Cadiz,1,0,2022-2023
2232,Villarreal,Athletic Club,5,1,2022-2023
2233,Real Madrid,Getafe,1,0,2022-2023
2234,Osasuna,Almeria,3,1,2022-2023
2235,Real Sociedad,Girona,2,2,2022-2023
2236,Celta Vigo,Valencia,1,2,2022-2023
2237,Elche,Atletico de Madrid,1,0,2022-2023
2238,Espanyol,Barcelona,2,4,2022-2023
2239,Valladolid,Sevilla,0,3,2022-2023
2240,Betis,Rayo Vallecano,3,1,2022-2023
2241,Cadiz,Valladolid,2,0,2022-2023
2242,Athletic Club,Celta Vigo,2,1,2022-2023
2243,Barcelona,Real Sociedad,1,2,2022-2023
2244,Almeria,Mallorca,3,0,2022-2023
2245,Girona,Villarreal,1,2,2022-2023
2246,Getafe,Elche,1,1,2022-2023
2247,Atletico de Madrid,Osasuna,3,0,2022-2023
2248,Sevilla,Betis,0,0,2022-2023
2249,Rayo Vallecano,Espanyol,1,2,2022-2023
2250,Valencia,Real Madrid,1,0,2022-2023
2251,Celta Vigo,Girona,1,1,2022-2023
